SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,MATCHUP,HOME_TEAM,HOME_PTS,AWAY_TEAM,AWAY_PTS,WL,PTS,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF
22019,1610612759,SAS,0021900450,SAS @ MEM,MEM,115,SAS,145,W,145,0.674,0.625,0.714,4,42,46,36,9,4,12,14
22019,1610612759,SAS,0021900436,SAS vs. LAC,SAS,109,LAC,109,L,109,0.512,0.357,0.789,4,32,36,24,5,8,18,20
22019,1610612759,SAS,0021900418,SAS vs. BKN,SAS,118,BKN,118,W,118,0.448,0.394,0.826,13,34,47,26,10,8,11,19
22019,1610612759,SAS,0021900396,SAS @ HOU,HOU,107,SAS,107,L,107,0.429,0.364,0.85,8,45,53,23,5,4,18,22
22019,1610612759,SAS,0021900380,SAS @ PHX,PHX,121,SAS,121,W,121,0.415,0.267,0.735,10,52,62,23,6,9,11,22
22019,1610612759,SAS,0021900368,SAS vs. CLE,SAS,109,CLE,109,L,109,0.488,0.313,0.8,2,34,36,19,11,7,12,21
22019,1610612759,SAS,0021900328,SAS vs. SAC,SAS,105,SAC,105,W,105,0.427,0.344,0.706,13,39,52,25,10,5,16,16
22019,1610612759,SAS,0021900303,SAS vs. HOU,SAS,135,HOU,135,W,135,0.472,0.433,0.688,12,44,56,35,10,8,20,27
22019,1610612759,SAS,0021900288,SAS @ DET,DET,132,SAS,98,L,98,0.409,0.269,0.864,7,24,31,20,11,6,8,15
22019,1610612759,SAS,0021900276,SAS vs. LAC,SAS,107,LAC,107,W,107,0.43,0.389,0.929,8,40,48,28,8,8,9,15
22019,1610612759,SAS,0021900262,SAS vs. MIN,SAS,101,MIN,101,L,101,0.423,0.172,0.824,8,38,46,25,4,8,6,18
22019,1610612759,SAS,0021900249,SAS vs. LAL,SAS,104,LAL,104,L,104,0.466,0.4,0.8,9,32,41,23,4,5,13,22
22019,1610612759,SAS,0021900229,SAS @ NYK,NYK,111,SAS,111,W,111,0.533,0.522,0.679,9,38,47,26,7,3,22,17
22019,1610612759,SAS,0021900218,SAS @ PHI,PHI,104,SAS,104,L,104,0.506,0.333,0.75,3,29,32,21,6,3,11,15
22019,1610612759,SAS,0021900203,SAS @ WAS,WAS,138,SAS,132,L,132,0.527,0.375,0.759,12,29,41,32,8,8,12,13
22019,1610612759,SAS,0021900194,SAS @ DAL,DAL,110,SAS,110,L,110,0.458,0.333,0.875,17,31,48,18,6,2,9,18
22019,1610612759,SAS,0021900181,SAS vs. POR,SAS,116,POR,116,L,116,0.466,0.278,0.853,7,36,43,25,8,7,10,17
22019,1610612759,SAS,0021900168,SAS @ ORL,ORL,109,SAS,109,L,109,0.506,0.5,0.6,8,33,41,23,8,8,11,25
22019,1610612759,SAS,0021900158,SAS @ MIN,MIN,114,SAS,114,L,114,0.489,0.176,0.793,10,34,44,24,4,4,11,23
22019,1610612759,SAS,0021900143,SAS vs. MEM,SAS,109,MEM,113,L,109,0.467,0.4,0.765,7,35,42,29,4,4,13,17
22019,1610612759,SAS,0021900127,SAS vs. BOS,SAS,115,BOS,115,L,115,0.394,0.467,0.767,21,36,57,24,1,8,15,22
22019,1610612759,SAS,0021900113,SAS vs. OKC,SAS,121,OKC,112,W,121,0.543,0.45,0.909,12,35,47,32,5,3,13,21
22019,1610612759,SAS,0021900099,SAS @ ATL,ATL,100,SAS,100,L,100,0.418,0.242,0.696,11,30,41,18,9,8,15,17
22019,1610612759,SAS,0021900088,SAS vs. LAL,SAS,96,LAL,96,L,96,0.398,0.24,0.828,8,39,47,23,11,4,17,18
22019,1610612759,SAS,0021900076,SAS @ GSW,GSW,127,SAS,127,W,127,0.473,0.371,0.867,16,36,52,23,4,2,11,19
22019,1610612759,SAS,0021900068,SAS @ LAC,LAC,97,SAS,97,L,97,0.45,0.333,0.667,9,40,49,15,6,5,19,28
22019,1610612759,SAS,0021900048,SAS vs. POR,SAS,113,POR,113,W,113,0.482,0.318,0.75,7,43,50,25,5,9,18,19
22019,1610612759,SAS,0021900033,SAS vs. WAS,SAS,124,WAS,122,W,124,0.463,0.357,0.824,21,32,53,29,6,7,9,19
22019,1610612759,SAS,0021900010,SAS vs. NYK,SAS,120,NYK,120,W,120,0.506,0.333,0.806,10,41,51,22,6,5,21,18
12019,1610612759,SAS,0011900078,SAS vs. MEM,SAS,104,MEM,91,W,104,0.396,0.452,0.643,13,50,63,26,9,4,19,25
12019,1610612759,SAS,0011900064,SAS @ HOU,HOU,128,SAS,128,W,128,0.571,0.37,0.636,7,36,43,29,12,8,13,18
12019,1610612759,SAS,0011900048,SAS vs. NOP,SAS,114,NOP,114,L,114,0.463,0.375,0.838,3,35,38,24,6,5,18,25
12019,1610612759,SAS,0011900019,SAS @ MIA,MIA,89,SAS,89,L,89,0.4,0.308,0.808,4,33,37,21,5,3,16,19
12019,1610612759,SAS,0011900007,SAS vs. ORL,SAS,89,ORL,89,L,89,0.388,0.444,0.75,12,28,40,22,9,3,22,16
22019,1610612759,SAS,1521900072,SAS vs. ATL,SAS,72,ATL,72,L,72,0.406,0.333,0.688,7,30,37,18,5,4,24,24
22019,1610612759,SAS,1521900055,SAS @ PHX,PHX,78,SAS,78,L,78,0.379,0.222,0.774,11,33,44,18,6,2,16,25
22019,1610612759,SAS,1521900034,SAS @ TOR,TOR,90,SAS,93,W,93,0.514,0.25,0.824,6,33,39,24,7,3,18,34
22019,1610612759,SAS,1521900021,SAS @ CHA,CHA,96,SAS,106,W,106,0.515,0.286,0.857,9,31,40,18,9,4,21,18
22019,1610612759,SAS,1521900009,SAS vs. ORL,SAS,59,ORL,59,L,59,0.451,0.0,0.929,4,18,22,11,8,4,10,17
22019,1610612759,SAS,1621900006,SAS @ UTA,UTA,84,SAS,81,L,81,0.414,0.412,0.615,9,29,38,12,5,3,11,14
22019,1610612759,SAS,1621900003,SAS vs. MEM,SAS,99,MEM,84,W,99,0.447,0.407,0.87,10,35,45,24,10,7,18,24
22019,1610612759,SAS,1621900001,SAS @ CLE,CLE,97,SAS,97,W,97,0.63,0.417,0.706,5,26,31,18,8,2,22,15
42019,1610612760,OKC,0041900177,OKC @ HOU,HOU,102,OKC,102,L,102,0.461,0.471,0.762,7,39,46,24,6,4,21,16
42019,1610612760,OKC,0041900176,OKC vs. HOU,OKC,104,HOU,104,W,104,0.427,0.333,0.889,10,41,51,17,10,3,19,16
42019,1610612760,OKC,0041900175,OKC @ HOU,HOU,80,OKC,80,L,80,0.315,0.152,0.652,15,43,58,11,3,8,18,12
42019,1610612760,OKC,0041900174,OKC vs. HOU,OKC,117,HOU,117,W,117,0.488,0.344,0.786,9,37,46,16,6,0,14,16
42019,1610612760,OKC,0041900173,OKC vs. HOU,OKC,119,HOU,119,W,119,0.446,0.341,0.676,7,47,54,20,8,6,15,21
42019,1610612760,OKC,0041900172,OKC @ HOU,HOU,98,OKC,98,L,98,0.443,0.344,0.895,8,40,48,15,2,4,13,19
42019,1610612760,OKC,0041900171,OKC @ HOU,HOU,108,OKC,108,L,108,0.44,0.371,0.84,7,39,46,22,2,3,12,20
22019,1610612760,OKC,0021901317,OKC @ LAC,LAC,103,OKC,103,L,103,0.358,0.318,0.591,11,37,48,18,5,6,16,29
22019,1610612760,OKC,0021901306,OKC vs. MIA,OKC,116,MIA,116,W,116,0.438,0.381,0.815,14,36,50,20,7,4,16,19
22019,1610612760,OKC,0021901292,OKC @ PHX,PHX,101,OKC,101,L,101,0.389,0.333,0.857,8,32,40,24,10,2,19,23
22019,1610612760,OKC,0021901285,OKC vs. WAS,OKC,121,WAS,103,W,121,0.512,0.462,0.773,8,35,43,25,7,3,12,18
22019,1610612760,OKC,0021901275,OKC @ MEM,MEM,121,OKC,92,L,92,0.351,0.302,0.733,12,24,36,19,12,2,10,20
22019,1610612760,OKC,0021901265,OKC @ LAL,LAL,105,OKC,105,W,105,0.43,0.208,0.889,4,48,52,17,9,2,13,23
22019,1610612760,OKC,0021901251,OKC vs. DEN,OKC,113,DEN,113,L,113,0.425,0.417,0.774,8,34,42,20,4,5,15,32
22019,1610612760,OKC,0021901240,OKC vs. UTA,OKC,110,UTA,94,W,110,0.532,0.385,0.75,11,36,47,19,9,8,21,21
12019,1610612760,OKC,0011900131,OKC @ POR,POR,131,OKC,131,W,131,0.517,0.5,0.655,10,31,41,30,14,4,13,19
12019,1610612760,OKC,0011900118,OKC vs. PHI,OKC,102,PHI,102,W,102,0.38,0.289,0.656,14,45,59,22,9,7,16,18
12019,1610612760,OKC,0011900110,OKC @ BOS,BOS,98,OKC,98,W,98,0.521,0.333,0.737,7,34,41,19,6,5,18,15
22019,1610612760,OKC,0021900949,OKC @ BOS,BOS,105,OKC,105,W,105,0.443,0.4,0.735,4,35,39,16,9,7,16,22
22019,1610612760,OKC,0021900932,OKC @ NYK,NYK,126,OKC,126,W,126,0.49,0.387,0.8,10,28,38,26,8,6,4,18
22019,1610612760,OKC,0021900918,OKC @ DET,DET,107,OKC,114,W,114,0.613,0.417,0.706,2,31,33,25,13,8,14,18
22019,1610612760,OKC,0021900912,OKC vs. LAC,OKC,94,LAC,94,L,94,0.42,0.321,0.654,8,35,43,16,7,7,13,22
22019,1610612760,OKC,0021900882,OKC @ MIL,MIL,86,OKC,86,L,86,0.363,0.171,0.7,5,31,36,14,8,3,14,15
22019,1610612760,OKC,0021900875,OKC vs. SAC,OKC,112,SAC,112,W,112,0.488,0.346,0.724,10,27,37,20,6,4,9,20
22019,1610612760,OKC,0021900859,OKC @ CHI,CHI,124,OKC,124,W,124,0.553,0.467,0.743,7,30,37,25,8,7,11,17
22019,1610612760,OKC,0021900846,OKC vs. SAS,OKC,131,SAS,131,W,131,0.575,0.455,0.875,6,48,54,28,7,7,12,17
22019,1610612760,OKC,0021900831,OKC vs. DEN,OKC,113,DEN,113,W,113,0.46,0.346,0.889,14,30,44,19,12,3,12,19
22019,1610612760,OKC,0021900819,OKC @ NOP,NOP,123,OKC,123,W,123,0.5,0.481,0.818,5,35,40,28,11,5,7,21
22019,1610612760,OKC,0021900805,OKC vs. SAS,OKC,106,SAS,106,L,106,0.459,0.355,0.81,6,29,35,19,8,2,13,24
22019,1610612760,OKC,0021900786,OKC vs. BOS,OKC,111,BOS,111,L,111,0.453,0.407,0.759,12,32,44,14,3,3,10,21
22019,1610612760,OKC,0021900773,OKC vs. DET,OKC,108,DET,101,W,108,0.513,0.217,0.833,9,33,42,21,4,6,11,23
22019,1610612760,OKC,0021900760,OKC vs. CLE,OKC,109,CLE,109,W,109,0.469,0.346,0.8,5,35,40,21,9,6,12,15
22019,1610612760,OKC,0021900725,OKC @ PHX,PHX,111,OKC,111,W,111,0.433,0.226,0.909,15,26,41,26,13,4,12,24
22019,1610612760,OKC,0021900713,OKC @ SAC,SAC,120,OKC,120,W,120,0.5,0.441,0.85,10,35,45,32,9,5,13,17
22019,1610612760,OKC,0021900697,OKC vs. DAL,OKC,97,DAL,97,L,97,0.395,0.4,0.895,6,42,48,23,2,4,8,11
22019,1610612760,OKC,0021900683,OKC @ MIN,MIN,113,OKC,113,W,113,0.488,0.458,0.96,3,40,43,20,8,9,11,14
22019,1610612760,OKC,0021900677,OKC vs. ATL,OKC,140,ATL,140,W,140,0.581,0.56,0.765,6,39,45,28,6,5,14,20
22019,1610612760,OKC,0021900655,OKC @ ORL,ORL,120,OKC,120,W,120,0.605,0.474,0.826,0,36,36,22,10,7,15,17
22019,1610612760,OKC,0021900645,OKC @ HOU,HOU,112,OKC,112,W,112,0.435,0.375,0.769,7,40,47,14,8,6,12,18
22019,1610612760,OKC,0021900635,OKC vs. POR,OKC,119,POR,119,W,119,0.518,0.318,0.722,12,36,48,25,5,4,12,20
22019,1610612760,OKC,0021900623,OKC vs. MIA,OKC,108,MIA,108,L,108,0.44,0.391,0.889,6,29,35,29,4,5,10,20
22019,1610612760,OKC,0021900609,OKC vs. TOR,OKC,121,TOR,130,L,121,0.506,0.381,0.95,4,27,31,32,14,3,18,17
22019,1610612760,OKC,0021900594,OKC @ MIN,MIN,117,OKC,117,W,117,0.5,0.4,0.885,7,44,51,25,4,6,15,16
22019,1610612760,OKC,0021900580,OKC vs. LAL,OKC,110,LAL,110,L,110,0.467,0.29,0.882,5,32,37,23,6,6,7,13
22019,1610612760,OKC,0021900566,OKC vs. HOU,OKC,113,HOU,113,W,113,0.494,0.344,0.8,9,43,52,22,8,2,13,13
22019,1610612760,OKC,0021900550,OKC @ BKN,BKN,111,OKC,111,W,111,0.413,0.297,0.828,8,43,51,19,11,3,15,15
22019,1610612760,OKC,0021900541,OKC @ PHI,PHI,113,OKC,113,L,113,0.449,0.414,0.677,14,33,47,17,3,3,12,22
22019,1610612760,OKC,0021900527,OKC @ CLE,CLE,121,OKC,121,W,121,0.448,0.378,0.808,18,34,52,24,6,4,11,16
22019,1610612760,OKC,0021900514,OKC @ SAS,SAS,109,OKC,109,W,109,0.483,0.36,0.7,8,35,43,19,7,6,4,14
22019,1610612760,OKC,0021900503,OKC vs. DAL,OKC,106,DAL,106,W,106,0.429,0.222,0.786,18,38,56,18,7,5,11,21
22019,1610612760,OKC,0021900486,OKC @ TOR,TOR,97,OKC,98,W,98,0.436,0.303,0.87,8,35,43,15,8,6,17,14
22019,1610612760,OKC,0021900467,OKC @ CHA,CHA,102,OKC,104,W,104,0.449,0.161,0.613,10,39,49,19,8,4,14,23
22019,1610612760,OKC,0021900462,OKC vs. MEM,OKC,97,MEM,110,L,97,0.413,0.286,0.846,7,27,34,23,11,4,9,14
22019,1610612760,OKC,0021900442,OKC vs. LAC,OKC,118,LAC,118,W,118,0.474,0.333,0.85,16,33,49,24,10,4,12,20
22019,1610612760,OKC,0021900426,OKC vs. PHX,OKC,126,PHX,126,W,126,0.563,0.417,0.857,8,33,41,23,7,7,15,23
22019,1610612760,OKC,0021900412,OKC vs. MEM,OKC,126,MEM,122,W,126,0.548,0.292,0.794,6,29,35,25,6,6,12,16
22019,1610612760,OKC,0021900399,OKC vs. CHI,OKC,109,CHI,109,W,109,0.507,0.471,0.821,9,33,42,21,8,6,26,15
22019,1610612760,OKC,0021900387,OKC @ DEN,DEN,102,OKC,102,L,102,0.469,0.261,0.87,7,30,37,22,7,3,15,23
22019,1610612760,OKC,0021900365,OKC @ SAC,SAC,93,OKC,93,L,93,0.43,0.394,0.667,7,36,43,24,8,8,15,16
22019,1610612760,OKC,0021900350,OKC @ UTA,UTA,90,OKC,104,W,104,0.471,0.286,0.842,2,44,46,21,9,7,10,20
22019,1610612760,OKC,0021900341,OKC @ POR,POR,108,OKC,108,W,108,0.412,0.344,0.794,13,41,54,12,7,2,10,22
22019,1610612760,OKC,0021900326,OKC vs. MIN,OKC,139,MIN,139,W,139,0.557,0.278,0.9,9,30,39,19,8,9,10,20
22019,1610612760,OKC,0021900312,OKC vs. IND,OKC,100,IND,100,L,100,0.488,0.346,0.9,8,29,37,25,3,5,11,19
22019,1610612760,OKC,0021900289,OKC @ NOP,NOP,107,OKC,107,W,107,0.469,0.333,0.769,5,42,47,19,5,3,11,14
22019,1610612760,OKC,0021900275,OKC vs. NOP,OKC,109,NOP,109,W,109,0.478,0.382,0.625,6,36,42,27,6,8,11,17
22019,1610612760,OKC,0021900265,OKC @ POR,POR,119,OKC,119,L,119,0.443,0.314,0.789,8,30,38,19,4,2,6,21
22019,1610612760,OKC,0021900250,OKC @ GSW,GSW,100,OKC,100,W,100,0.471,0.344,0.818,9,34,43,26,5,13,15,16
22019,1610612760,OKC,0021900220,OKC vs. LAL,OKC,127,LAL,127,L,127,0.527,0.355,0.9,6,31,37,28,8,3,11,23
22019,1610612760,OKC,0021900201,OKC @ LAL,LAL,107,OKC,107,L,107,0.475,0.321,0.88,8,31,39,22,10,2,15,22
22019,1610612760,OKC,0021900197,OKC @ LAC,LAC,88,OKC,88,L,88,0.373,0.259,0.893,9,36,45,17,12,4,17,19
22019,1610612760,OKC,0021900172,OKC vs. PHI,OKC,127,PHI,127,W,127,0.539,0.417,0.854,6,30,36,22,7,3,13,23
22019,1610612760,OKC,0021900146,OKC @ IND,IND,85,OKC,85,L,85,0.354,0.24,0.875,9,31,40,19,9,4,15,16
22019,1610612760,OKC,0021900135,OKC vs. MIL,OKC,119,MIL,119,L,119,0.495,0.405,0.706,5,30,35,31,11,4,15,20
22019,1610612760,OKC,0021900131,OKC vs. GSW,OKC,114,GSW,114,W,114,0.544,0.467,0.824,7,35,42,30,7,5,18,17
22019,1610612760,OKC,0021900113,OKC @ SAS,SAS,112,OKC,112,L,112,0.525,0.476,0.75,4,27,31,26,7,2,13,14
22019,1610612760,OKC,0021900101,OKC vs. ORL,OKC,102,ORL,102,W,102,0.43,0.364,0.8,7,31,38,21,9,5,9,23
22019,1610612760,OKC,0021900077,OKC vs. NOP,OKC,115,NOP,115,W,115,0.456,0.405,0.783,8,36,44,20,8,11,12,20
22019,1610612760,OKC,0021900062,OKC vs. POR,OKC,99,POR,99,L,99,0.393,0.148,0.784,13,42,55,15,8,2,18,21
22019,1610612760,OKC,0021900045,OKC @ HOU,HOU,112,OKC,112,L,112,0.436,0.371,0.708,16,36,52,22,7,3,13,27
22019,1610612760,OKC,0021900036,OKC vs. GSW,OKC,120,GSW,120,W,120,0.564,0.469,0.773,8,42,50,24,8,5,23,26
22019,1610612760,OKC,0021900022,OKC vs. WAS,OKC,85,WAS,97,L,85,0.398,0.217,0.636,7,42,49,14,7,6,18,18
22019,1610612760,OKC,0021900011,OKC @ UTA,UTA,100,OKC,95,L,95,0.386,0.37,0.677,7,41,48,15,5,4,13,23
12019,1610612760,OKC,0011900065,OKC vs. MEM,OKC,119,MEM,124,L,119,0.461,0.405,0.815,6,42,48,21,4,2,17,23
12019,1610612760,OKC,0011900055,OKC @ DAL,DAL,70,OKC,70,L,70,0.326,0.147,0.563,6,33,39,14,11,11,21,23
12019,1610612760,OKC,0011900021,OKC vs. DAL,OKC,119,DAL,119,W,119,0.532,0.5,0.657,8,42,50,24,4,2,19,26
22019,1610612760,OKC,1521900061,OKC vs. POR,OKC,92,POR,92,W,92,0.466,0.296,0.727,9,31,40,17,7,4,15,20
22019,1610612760,OKC,1521900030,OKC @ PHI,PHI,84,OKC,84,W,84,0.372,0.069,0.72,14,31,45,22,14,7,19,26
22019,1610612760,OKC,1521900011,OKC @ UTA,UTA,78,OKC,66,L,66,0.348,0.192,0.625,6,35,41,11,10,8,21,17
42019,1610612761,TOR,0041900217,TOR vs. BOS,TOR,87,BOS,87,L,87,0.413,0.286,0.895,7,37,44,17,1,6,18,23
42019,1610612761,TOR,0041900216,TOR @ BOS,BOS,125,TOR,125,W,125,0.436,0.404,0.72,8,38,46,22,10,8,12,26
42019,1610612761,TOR,0041900215,TOR vs. BOS,TOR,89,BOS,89,L,89,0.388,0.3,0.846,10,26,36,19,8,5,13,24
42019,1610612761,TOR,0041900214,TOR @ BOS,BOS,100,TOR,100,W,100,0.395,0.386,0.789,8,33,41,23,4,5,12,21
42019,1610612761,TOR,0041900213,TOR @ BOS,BOS,104,TOR,104,W,104,0.466,0.325,0.563,6,33,39,23,7,5,13,20
42019,1610612761,TOR,0041900212,TOR vs. BOS,TOR,99,BOS,99,L,99,0.4,0.275,0.842,7,34,41,25,10,7,12,19
42019,1610612761,TOR,0041900211,TOR vs. BOS,TOR,94,BOS,94,L,94,0.369,0.25,0.759,7,33,40,22,10,2,14,24
42019,1610612761,TOR,0041900114,TOR @ BKN,BKN,150,TOR,150,W,150,0.554,0.468,0.727,12,45,57,39,9,6,10,26
42019,1610612761,TOR,0041900113,TOR @ BKN,BKN,117,TOR,117,W,117,0.505,0.474,0.636,8,48,56,35,8,4,14,21
42019,1610612761,TOR,0041900112,TOR vs. BKN,TOR,104,BKN,104,W,104,0.437,0.257,0.679,8,36,44,22,7,6,8,21
42019,1610612761,TOR,0041900111,TOR vs. BKN,TOR,134,BKN,134,W,134,0.471,0.5,0.97,9,38,47,26,4,6,11,22
22019,1610612761,TOR,0021901318,TOR vs. DEN,TOR,117,DEN,117,W,117,0.5,0.514,0.643,13,38,51,27,8,5,19,24
22019,1610612761,TOR,0021901305,TOR @ PHI,PHI,125,TOR,125,W,125,0.444,0.419,0.675,11,36,47,28,8,7,12,23
22019,1610612761,TOR,0021901294,TOR @ MIL,MIL,114,TOR,114,W,114,0.433,0.3,0.692,16,39,55,24,11,6,13,27
22019,1610612761,TOR,0021901286,TOR vs. MEM,TOR,108,MEM,99,W,108,0.479,0.385,0.758,5,35,40,25,17,7,25,23
22019,1610612761,TOR,0021901279,TOR vs. BOS,TOR,100,BOS,100,L,100,0.427,0.263,0.824,9,39,48,20,8,7,17,18
22019,1610612761,TOR,0021901266,TOR @ ORL,ORL,109,TOR,109,W,109,0.487,0.364,0.7,3,41,44,25,6,2,15,21
22019,1610612761,TOR,0021901250,TOR @ MIA,MIA,107,TOR,107,W,107,0.433,0.5,0.917,3,36,39,19,6,3,21,19
22019,1610612761,TOR,0021901243,TOR vs. LAL,TOR,107,LAL,107,W,107,0.417,0.412,0.885,7,44,51,24,7,5,14,28
12019,1610612761,TOR,0011900129,TOR @ PHX,PHX,106,TOR,106,L,106,0.45,0.372,0.783,6,40,46,23,6,6,28,26
12019,1610612761,TOR,0011900121,TOR vs. POR,TOR,110,POR,110,W,110,0.386,0.386,0.694,13,41,54,23,6,4,13,28
12019,1610612761,TOR,0011900111,TOR vs. HOU,TOR,94,HOU,94,W,94,0.479,0.294,0.842,7,36,43,25,8,3,19,15
22019,1610612761,TOR,0021900959,TOR @ UTA,UTA,92,TOR,101,W,101,0.434,0.361,0.889,14,39,53,22,9,2,18,14
22019,1610612761,TOR,0021900956,TOR @ SAC,SAC,118,TOR,118,W,118,0.476,0.396,0.778,2,34,36,27,10,3,9,22
22019,1610612761,TOR,0021900929,TOR @ GSW,GSW,121,TOR,121,W,121,0.476,0.317,0.903,3,36,39,28,10,3,11,24
22019,1610612761,TOR,0021900914,TOR @ PHX,PHX,123,TOR,123,W,123,0.465,0.412,0.829,9,38,47,17,9,5,15,25
22019,1610612761,TOR,0021900898,TOR @ DEN,DEN,118,TOR,118,L,118,0.461,0.263,0.897,8,28,36,24,9,4,11,24
22019,1610612761,TOR,0021900879,TOR vs. CHA,TOR,96,CHA,99,L,96,0.347,0.233,0.69,14,31,45,19,11,3,5,25
22019,1610612761,TOR,0021900858,TOR vs. MIL,TOR,97,MIL,97,L,97,0.352,0.346,0.714,9,34,43,21,4,5,16,26
22019,1610612761,TOR,0021900843,TOR vs. IND,TOR,127,IND,127,W,127,0.511,0.386,0.889,10,47,57,32,9,10,17,21
22019,1610612761,TOR,0021900829,TOR vs. PHX,TOR,118,PHX,118,W,118,0.525,0.378,0.909,7,41,48,24,7,13,22,20
22019,1610612761,TOR,0021900809,TOR @ BKN,BKN,91,TOR,91,L,91,0.378,0.302,0.769,6,36,42,21,6,4,13,20
22019,1610612761,TOR,0021900796,TOR vs. MIN,TOR,137,MIN,137,W,137,0.573,0.515,0.783,9,32,41,29,15,4,18,26
22019,1610612761,TOR,0021900781,TOR vs. BKN,TOR,119,BKN,119,W,119,0.474,0.4,0.714,13,35,48,22,6,5,7,22
22019,1610612761,TOR,0021900772,TOR @ IND,IND,115,TOR,115,W,115,0.477,0.447,0.824,8,31,39,28,12,3,16,22
22019,1610612761,TOR,0021900758,TOR vs. IND,TOR,119,IND,119,W,119,0.5,0.375,0.875,7,30,37,27,12,0,10,17
22019,1610612761,TOR,0021900740,TOR vs. CHI,TOR,129,CHI,129,W,129,0.56,0.471,0.826,12,34,46,28,6,5,15,18
22019,1610612761,TOR,0021900720,TOR @ DET,DET,92,TOR,105,W,105,0.518,0.333,0.727,7,35,42,26,6,7,14,27
22019,1610612761,TOR,0021900714,TOR @ CLE,CLE,115,TOR,115,W,115,0.488,0.375,0.75,9,28,37,23,13,3,13,20
22019,1610612761,TOR,0021900703,TOR vs. ATL,TOR,130,ATL,130,W,130,0.495,0.302,0.778,10,42,52,26,10,6,12,26
22019,1610612761,TOR,0021900686,TOR @ SAS,SAS,110,TOR,110,W,110,0.414,0.32,0.8,14,36,50,31,11,2,8,22
22019,1610612761,TOR,0021900672,TOR @ NYK,NYK,118,TOR,118,W,118,0.506,0.486,0.826,5,26,31,25,10,6,7,20
22019,1610612761,TOR,0021900660,TOR vs. PHI,TOR,107,PHI,107,W,107,0.465,0.394,0.667,8,45,53,27,6,2,12,19
22019,1610612761,TOR,0021900640,TOR @ ATL,ATL,122,TOR,122,W,122,0.413,0.31,0.767,12,33,45,25,13,3,14,25
22019,1610612761,TOR,0021900632,TOR @ MIN,MIN,122,TOR,122,W,122,0.516,0.371,0.882,7,35,42,25,13,9,14,23
22019,1610612761,TOR,0021900621,TOR vs. WAS,TOR,140,WAS,111,W,140,0.571,0.512,0.875,7,34,41,35,16,2,19,24
22019,1610612761,TOR,0021900609,TOR @ OKC,OKC,130,TOR,130,W,130,0.612,0.556,0.733,5,31,36,33,13,1,18,23
22019,1610612761,TOR,0021900587,TOR vs. SAS,TOR,104,SAS,104,L,104,0.406,0.354,0.818,8,37,45,30,7,3,11,23
22019,1610612761,TOR,0021900555,TOR @ CHA,CHA,110,TOR,112,W,112,0.447,0.389,0.7,14,32,46,34,7,5,10,23
22019,1610612761,TOR,0021900549,TOR vs. POR,TOR,99,POR,99,L,99,0.365,0.357,0.737,17,40,57,21,5,7,13,21
22019,1610612761,TOR,0021900524,TOR @ BKN,BKN,121,TOR,121,W,121,0.454,0.406,0.714,15,28,43,21,10,4,7,25
22019,1610612761,TOR,0021900510,TOR @ MIA,MIA,76,TOR,76,L,76,0.315,0.143,0.824,13,35,48,20,4,6,10,12
22019,1610612761,TOR,0021900500,TOR vs. CLE,TOR,117,CLE,117,W,117,0.476,0.436,0.8,10,35,45,29,5,7,11,15
22019,1610612761,TOR,0021900486,TOR vs. OKC,TOR,97,OKC,97,L,97,0.422,0.375,1.0,8,34,42,21,7,2,14,20
22019,1610612761,TOR,0021900473,TOR @ BOS,BOS,113,TOR,113,W,113,0.524,0.412,0.647,15,38,53,27,8,3,22,32
22019,1610612761,TOR,0021900455,TOR vs. BOS,TOR,102,BOS,102,L,102,0.475,0.348,0.818,7,27,34,17,13,7,17,13
22019,1610612761,TOR,0021900446,TOR @ IND,IND,115,TOR,115,L,115,0.457,0.275,0.75,12,38,50,30,6,8,16,22
22019,1610612761,TOR,0021900439,TOR vs. DAL,TOR,110,DAL,110,W,110,0.394,0.294,0.839,14,37,51,21,12,5,10,21
22019,1610612761,TOR,0021900423,TOR vs. WAS,TOR,122,WAS,118,W,122,0.487,0.4,0.773,6,36,42,26,6,3,17,25
22019,1610612761,TOR,0021900408,TOR @ DET,DET,99,TOR,112,W,112,0.429,0.371,0.875,12,35,47,27,9,6,12,20
22019,1610612761,TOR,0021900395,TOR vs. CLE,TOR,133,CLE,133,W,133,0.584,0.5,0.765,6,35,41,31,7,2,7,19
22019,1610612761,TOR,0021900381,TOR vs. BKN,TOR,110,BKN,110,W,110,0.388,0.35,0.8,10,41,51,21,10,10,11,23
22019,1610612761,TOR,0021900359,TOR vs. LAC,TOR,92,LAC,92,L,92,0.352,0.222,0.88,15,32,47,21,10,8,18,24
22019,1610612761,TOR,0021900345,TOR @ CHI,CHI,93,TOR,93,W,93,0.378,0.241,0.692,14,40,54,19,8,9,15,12
22019,1610612761,TOR,0021900338,TOR @ PHI,PHI,104,TOR,104,L,104,0.432,0.333,0.85,13,29,42,21,13,4,18,22
22019,1610612761,TOR,0021900318,TOR vs. HOU,TOR,109,HOU,109,L,109,0.432,0.308,0.875,12,33,45,27,14,5,17,21
22019,1610612761,TOR,0021900301,TOR vs. MIA,TOR,110,MIA,110,L,110,0.385,0.256,0.806,9,39,48,25,5,4,11,20
